id,latitude,longitude,combinate_id
41714817,40.7003,-73.9336,32
41715665,40.72624,-74.00282,36
41718756,40.71105,-73.94843,10
41719304,40.59819,-73.99117,68
41719344,40.62542,-73.961,142
41720005,40.67367,-73.96726,27
41720265,40.63362,-73.89654,120
41720411,40.74599,-73.89487,30
41720653,40.72177,-74.00439,36
41720737,40.79101,-73.97788,6
41721048,40.72901,-73.97967,15
41721703,40.69796,-73.92849,32
41722316,40.72996,-73.86159,85
41722400,40.71138,-73.9572,10
41722638,40.66306,-73.73771,182
41723300,40.72502,-73.86104,85
41725492,40.66952,-73.88548,71
41726620,40.86657,-73.92646,14
41733738,40.62673,-73.91521,183
41733906,40.70487,-73.9554,10
41737531,40.68831,-73.92961,3
41739955,40.75198,-73.9304,20
41740615,40.74459,-73.98574,1
41740622,40.76442,-73.96303,26
41742899,40.70527,-73.80323,21
41742930,40.82779,-73.94099,16
41744890,40.85856,-73.90785,67
41745187,40.68753,-73.93956,3
41746645,40.71168,-73.93865,10
41746849,40.69362,-73.81119,21
41747413,40.69843,-73.93004,32
41748426,40.71877,-73.85968,85
41748679,40.67893,-73.94167,3
41749353,40.63475,-74.02759,88
41749369,40.77496,-73.99032,6
41749492,40.77151,-73.95325,26
41750254,40.71582,-73.99461,7
41750670,40.70668,-73.80079,21
41751111,40.71418,-73.99319,7
41751419,40.7713,-73.95866,26
41752476,40.73395,-73.99157,52
41752630,40.7361,-73.95587,23
41753654,40.88219,-73.896,60
41756445,40.774,-73.95465,26
41761310,40.7386,-73.92338,40
41761564,40.80169,-73.95894,16
41762302,40.57594,-73.95589,80
41763508,40.82194,-73.94588,16
41764151,40.74781,-73.989,1
41764922,40.67684,-73.98276,28
41767810,40.76083,-73.99577,5
41769297,40.82786,-73.94659,16
41770189,40.81674,-73.94234,16
41770339,40.70854,-73.94644,10
41771540,40.68769,-73.92809,3
41771807,40.7579,-73.94231,20
41771957,40.68964,-73.92857,3
41772235,40.67406,-73.98055,28
41772766,40.74636,-73.92215,40
41772813,40.75648,-73.9411,20
41772939,40.75727,-73.94185,20
41773154,40.75691,-73.94112,20
41773749,40.75595,-73.94053,20
41774943,40.7188,-73.95821,10
41775053,40.68571,-73.90873,32
41775095,40.75746,-73.94119,20
41775277,40.75638,-73.9412,20
41775384,40.75711,-73.94261,20
41775484,40.75717,-73.9408,20
41775678,40.74501,-74.00189,22
41776019,40.68227,-73.91334,3
41778681,40.6738,-73.88099,71
41778823,40.7222,-73.98501,15
41783575,40.65578,-73.95224,19
41783724,40.73653,-73.98267,69
41786442,40.69172,-73.95733,3
41787969,40.69429,-73.7809,82
41787972,40.82433,-73.95117,16
41789758,40.78151,-73.9471,26
41790722,40.66747,-73.88414,71
41792107,40.74895,-73.97992,64
41792404,40.6397,-73.94309,65
41792413,40.71497,-73.99305,7
41792683,40.71449,-73.99458,7
41792753,40.70651,-74.00777,84
41792887,40.73924,-73.98152,24
41793009,40.7946,-73.94215,11
41793526,40.71443,-73.99276,7
41793695,40.71495,-73.99305,7
41793708,40.62233,-74.02333,88
41794555,40.71465,-73.99351,7
41794698,40.7165,-73.99422,7
41795107,40.71559,-73.99476,7
41795263,40.71442,-73.99291,7
41795961,40.66704,-73.93071,58
41796832,40.68882,-73.95132,3
41797200,40.79567,-73.94894,11
41798372,40.80833,-73.93909,11
41798654,40.68717,-73.96297,2
41798673,40.66964,-73.9266,58
41799247,40.80365,-73.94891,16
41799372,40.739,-73.99978,22
41802649,40.68291,-73.96483,2
41802737,40.6429,-73.9363,65
41803993,40.75214,-73.86016,97
41808573,40.71741,-73.9478,10
41810672,40.74379,-73.9954,22
41811144,40.66214,-73.95279,19
41812786,40.7715,-73.98221,6
41813183,40.7643,-73.96393,26
41813438,40.77057,-73.98513,6
41813463,40.69095,-73.90595,32
41813488,40.7146,-73.96127,10
41813647,40.80219,-73.94437,11
41814502,40.86343,-73.92965,14
41814997,40.7033,-73.91656,32
41815040,40.76437,-73.96406,26
41815139,40.6923,-73.907,32
41816533,40.80154,-73.9528,16
41816542,40.77092,-73.98631,6
41817487,40.68812,-73.92866,3
41817663,40.76967,-73.98458,6
41818084,40.77092,-73.98476,6
41818659,40.68613,-73.95123,3
41819789,40.70677,-73.90887,44
41820104,40.70143,-73.92642,32
41820270,40.76451,-73.92972,55
41820319,40.69855,-73.92198,32
41820493,40.7282,-73.89551,89
41822265,40.69219,-73.94004,3
41822516,40.65925,-73.96113,19
41823106,40.68465,-73.7827,21
41823192,40.8182,-73.95354,16
41824769,40.73322,-74.0017,8
41827333,40.79395,-73.96655,6
41832277,40.79356,-73.96662,6
41832407,40.66696,-73.85295,186
41833734,40.77432,-73.95422,26
41834323,40.65571,-73.97961,13
41834371,40.8616,-73.9257,14
41835485,40.65347,-73.95679,17
41835818,40.75544,-73.96292,1
41836107,40.71342,-73.96301,10
41836119,40.75501,-73.96435,1
41836159,40.75541,-73.96358,1
41836636,40.62298,-74.02027,88
41836700,40.69616,-73.84047,119
41837344,40.71159,-73.94217,10
41837640,40.71182,-73.96116,10
41838112,40.68397,-73.97177,12
41838215,40.74636,-73.99744,22
41839289,40.71484,-73.99453,7
41839419,40.73152,-73.98557,15
41839491,40.74469,-73.97149,64
41839642,40.74377,-73.97174,64
41839675,40.74405,-73.97287,64
41839700,40.80353,-73.96543,6
41840000,40.71516,-73.96058,10
41840479,40.80788,-73.93673,11
41840700,40.67954,-73.96186,58
41841429,40.73139,-73.98614,15
41841726,40.69884,-73.92092,32
41841751,40.77782,-73.9476,26
41841811,40.76161,-73.98675,5
41845901,40.79442,-73.96729,6
41846058,40.79346,-73.96859,6
41848350,40.7021,-73.97939,143
41850125,40.76288,-73.98607,5
41850151,40.76535,-73.99061,5
41850816,40.74458,-73.97202,64
41850861,40.74426,-73.973,64
41850927,40.74421,-73.9716,64
41850978,40.74433,-73.97366,64
41851109,40.74471,-73.97287,64
41851164,40.74461,-73.97177,64
41851205,40.74422,-73.97172,64
41851251,40.74405,-73.97181,64
41851664,40.74449,-73.97148,64
41851707,40.74392,-73.97225,64
41851754,40.74315,-73.97167,64
41851821,40.74424,-73.97338,64
41851852,40.74466,-73.97308,64
41852184,40.73343,-73.99551,52
41852572,40.75792,-73.96308,1
41852930,40.67606,-73.96559,27
41853911,40.7131,-74.00703,114
41853923,40.67108,-73.9281,58
41854363,40.76351,-73.98917,5
41854595,40.69492,-73.81019,21
41855383,40.73083,-74.0023,8
41856757,40.75298,-73.97337,1
41857370,40.75179,-73.88271,97
41857563,40.74389,-73.97323,64
41858197,40.74436,-73.97148,64
41858410,40.7218,-73.94486,23
41858592,40.74475,-73.97228,64
41858728,40.74391,-73.9736,64
41858841,40.74418,-73.97321,64
41859929,40.76264,-73.95699,26
41860410,40.65217,-73.72689,182
41861200,40.76292,-73.985,72
41861306,40.7369,-73.9188,40
41861321,40.837,-73.94124,29
41861683,40.76134,-73.98484,72
41862014,40.76232,-73.98541,72
41862437,40.62957,-74.00261,109
41863007,40.72629,-73.97825,15
41863643,40.74815,-73.91027,30
41867299,40.78296,-73.94669,26
41871034,40.81998,-73.95391,16
41871626,40.74839,-73.88201,97
41872097,40.67235,-73.96356,27
41872227,40.77571,-73.98774,6
41872608,40.77411,-73.98836,6
41872937,40.77564,-73.9875,6
41873124,40.77584,-73.98791,6
41873435,40.77582,-73.98911,6
41874209,40.77566,-73.98927,6
41874568,40.63771,-73.93332,65
41874573,40.77453,-73.98751,6
41874744,40.6794,-73.91226,3
41875018,40.77468,-73.98823,6
41875349,40.6776,-73.91427,3
41875707,40.67731,-73.91294,3
41875782,40.77446,-73.98783,6
41879301,40.70916,-73.79317,21
41881748,40.67297,-73.87501,71
41882330,40.80223,-73.96597,6
41883241,40.73147,-73.98512,15
41884355,40.68577,-73.93927,3
41884444,40.7102,-73.9576,10
41885402,40.77567,-73.98865,6
41886368,40.67345,-73.91407,58
41887026,40.79818,-73.93657,11
41887235,40.74984,-73.87427,97
41887283,40.76388,-73.98731,5
41887826,40.76307,-73.9855,72
41887881,40.71404,-73.99463,7
41888195,40.70427,-74.00977,84
41888522,40.67424,-73.8771,71
41888649,40.67413,-73.87627,71
41889134,40.74464,-73.88007,79
41889234,40.65266,-73.94887,65
41889509,40.64324,-73.95586,17
41889937,40.76334,-73.83041,38
41893558,40.82173,-73.95564,16
41895103,40.78345,-73.94514,11
41896468,40.69535,-73.92316,32
41899357,40.71325,-73.88065,47
41899401,40.62563,-74.01961,88
41900007,40.80749,-73.95001,16
41900160,40.66146,-73.96143,19
41900460,40.68075,-73.8568,131
41900972,40.74974,-73.87934,97
41901422,40.76142,-74.00034,5
41901969,40.64444,-74.01509,4
41902902,40.67664,-73.91196,3
41905059,40.70414,-74.00931,84
41905557,40.76533,-73.94746,51
41905845,40.76381,-73.98482,72
41906932,40.75823,-73.99298,5
41907518,40.69322,-73.93824,3
41908312,40.68443,-73.94362,3
41908554,40.72247,-73.98153,15
41908563,40.71663,-73.9648,10
41908571,40.67917,-73.91335,3
41908637,40.7145,-73.95679,10
41908992,40.79353,-73.96777,6
41909354,40.70553,-74.0103,84
41909552,40.71328,-73.8797,47
41909568,40.64441,-73.95535,17
41909805,40.78151,-73.97968,6
41911172,40.74799,-74.0042,22
41912608,40.74483,-73.924,40
41913433,40.69033,-73.9287,3
41914723,40.67839,-73.91119,3
41915268,40.76166,-73.98464,72
41915430,40.64296,-73.95112,65
41920345,40.61259,-73.97823,109
41921432,40.75144,-73.88878,97
41922284,40.71927,-73.98882,18
41922570,40.74643,-73.90879,30
41924776,40.73855,-73.92297,40
41929442,40.75451,-73.96436,1
41929623,40.7557,-73.96296,1
41929859,40.75435,-73.96277,1
41929962,40.79684,-73.94832,11
41929967,40.75438,-73.96279,1
41930976,40.7952,-73.94841,11
41931081,40.70967,-73.9511,10
41931477,40.75457,-73.96458,1
41932639,40.74442,-73.98284,1
41933554,40.83533,-73.94582,29
41934745,40.70989,-73.96661,10
41936184,40.71531,-73.99997,7
41936946,40.65631,-73.91119,140
41937716,40.67385,-73.87703,71
41937911,40.70773,-73.95416,10
41938628,40.76111,-73.76696,101
41938821,40.75989,-73.76508,101
41938947,40.76024,-73.76677,101
41939017,40.75935,-73.76712,101
41939024,40.78162,-73.9173,49
41939842,40.76114,-73.99675,5
41940253,40.74832,-73.98713,1
41940305,40.82073,-73.9386,16
41940404,40.76023,-73.99578,5
41940427,40.79563,-73.96201,6
41940447,40.74747,-73.98757,1
41940540,40.7477,-73.9882,1
41940576,40.75976,-73.99655,5
41940603,40.74784,-73.98731,1
41940648,40.76287,-73.98113,1
41940893,40.72471,-73.99431,48
41941228,40.6527,-73.94301,65
41941837,40.71732,-73.96021,10
41944642,40.75855,-73.91651,55
41951271,40.68833,-73.95227,3
41952215,40.71753,-73.95897,10
41953191,40.71862,-73.84296,63
41955235,40.68581,-73.88049,81
41956646,40.71153,-73.95882,10
41956902,40.75983,-73.96904,1
41959247,40.67803,-73.91988,3
41961661,40.82818,-73.90862,170
41962326,40.78705,-73.84921,113
41962719,40.73736,-73.86182,78
41963212,40.75454,-73.97122,1
41963439,40.75986,-73.98833,5
41963845,40.7183,-73.99482,7
41964148,40.6976,-73.84707,119
41964371,40.69741,-73.84519,119
41964386,40.70406,-74.00708,84
41964525,40.74225,-73.98186,24
41964752,40.78571,-73.97118,6
41964923,40.69923,-73.93668,32
41965846,40.60909,-73.96184,73
41972453,40.69261,-73.95549,3
41973806,40.64028,-73.94647,65
41974404,40.65997,-73.92865,65
41974593,40.76002,-73.98983,5
41974979,40.69019,-73.91467,32
41975108,40.74383,-73.98377,1
41977110,40.81673,-73.94428,16
41977352,40.81488,-73.94434,16
41978055,40.71351,-73.93712,10
41978193,40.65568,-73.95356,19
41978426,40.67466,-73.80907,145
41980825,40.75956,-73.96818,1
41982164,40.8042,-73.95016,16
41982547,40.73122,-73.97428,126
41982899,40.76497,-73.9638,26
41983108,40.67236,-73.76313,156
41983250,40.66176,-73.96284,19
41983340,40.72111,-73.94575,23
41984386,40.69309,-73.92207,32
41984737,40.68123,-73.97453,27
41984853,40.68024,-73.91844,3
41985002,40.87314,-73.90177,60
41986091,40.69545,-73.86326,123
41986369,40.83022,-73.9489,16
41990825,40.76305,-73.91564,55
41991055,40.70944,-73.95126,10
41993061,40.72134,-73.94163,23
41993134,40.71955,-73.99636,53
41993561,40.68869,-73.94551,3
41993863,40.63735,-73.96722,17
41993997,40.74664,-73.95218,20
41995024,40.76215,-73.81459,38
41995960,40.76473,-73.9289,55
41996226,40.71321,-73.94349,10
41996522,40.8224,-73.89673,98
41996859,40.6753,-73.94119,58
41997315,40.75965,-73.96431,1
41997418,40.76921,-73.96717,26
41997438,40.75248,-73.99677,22
41997469,40.75198,-73.997,22
41997496,40.75554,-73.96815,1
41997533,40.70757,-74.00617,84
41998444,40.82741,-73.92647,104
41998534,40.6639,-73.98295,9
41999241,40.89068,-73.85622,141
41999901,40.75197,-73.96908,1
42000003,40.73703,-73.9237,40
42001106,40.69929,-73.74955,82
42001164,40.75255,-73.99427,5
42001657,40.71564,-73.87236,47
42002034,40.71426,-73.9902,7
42002039,40.76906,-73.98611,6
42002119,40.67822,-73.9489,58
42002291,40.70809,-73.81438,93
42002308,40.76338,-73.96315,26
42002364,40.74741,-73.89829,30
42002506,40.74686,-73.83088,38
42002522,40.71296,-73.99091,18
42002646,40.71308,-73.989,18
42002729,40.71401,-73.99087,7
42002958,40.67715,-73.94914,58
42003774,40.75151,-73.94316,20
42004116,40.73569,-73.89163,89
42004789,40.67184,-73.78538,21
42005015,40.76212,-73.99074,5
42005266,40.69083,-73.95362,3
42006106,40.74321,-73.89044,79
42006235,40.76373,-73.99025,5
42012197,40.74667,-73.98716,1
42013020,40.82761,-73.9378,16
42013322,40.68506,-73.94361,3
42015466,40.89503,-73.84622,141
42015560,40.74198,-73.98,24
42016973,40.76005,-74.00057,5
42017198,40.80578,-73.94969,16
42017846,40.80564,-73.95013,16
42018495,40.7348,-73.99619,52
42018865,40.64595,-73.97586,86
42018990,40.69425,-73.94094,3
42019126,40.70441,-74.00783,84
42020862,40.69463,-73.95135,3
42022194,40.70541,-73.94192,10
42022514,40.69725,-73.80792,21
42022710,40.69363,-73.94897,3
42022936,40.68717,-73.97526,12
42023090,40.70244,-73.90149,44
42023288,40.86274,-73.92793,14
42024598,40.6426,-73.98293,86
42024631,40.79728,-73.96846,6
42024759,40.6594,-73.98463,13
42025133,40.68238,-73.88623,81
42026031,40.74106,-73.98335,24
42030455,40.63356,-73.92347,65
42033051,40.72369,-73.98314,15
42033943,40.81905,-73.91632,111
42034456,40.7638,-73.98069,1
42034928,40.78366,-73.94752,26
42034974,40.77437,-73.98953,6
42035259,40.77534,-73.98925,6
42038160,40.66229,-73.99185,4
42038789,40.63439,-73.89761,120
42038854,40.75596,-73.96482,1
42039496,40.70013,-73.95194,10
42039738,40.74695,-73.99142,22
42040128,40.87645,-73.88757,133
42040158,40.72512,-73.85222,63
42040219,40.75881,-73.99719,5
42041037,40.70508,-73.94231,10
42041254,40.74953,-73.8887,97
42041277,40.74232,-73.9536,20
42041839,40.67941,-73.87007,81
42043407,40.76483,-73.96458,26
42043698,40.7645,-73.97686,1
42044308,40.89168,-73.85316,141
42044520,40.68384,-73.92914,3
42044849,40.7631,-73.96402,26
42045073,40.76262,-73.98961,5
42045379,40.7386,-73.98172,24
42045940,40.71184,-73.95084,10
42046045,40.78592,-73.97084,6
42046105,40.67823,-73.89081,81
42047050,40.83704,-73.94369,29
42047437,40.71026,-73.96196,10
42047673,40.71121,-73.96769,10
42049377,40.61659,-74.00661,76
42049380,40.73147,-74.0047,8
42049436,40.67567,-73.88104,71
42049443,40.72486,-73.98085,15
42052105,40.73079,-73.81381,38
42054081,40.66598,-73.85485,186
42058731,40.71475,-73.94078,10
42060310,40.69363,-73.93928,3
42060989,40.76127,-73.99728,5
42062954,40.74253,-73.99932,22
42063000,40.67891,-73.92976,3
42063110,40.75568,-73.96765,1
42064604,40.64847,-74.01392,4
42064801,40.82339,-73.94444,16
42065547,40.76404,-73.99478,5
42065551,40.75634,-73.98222,1
42065554,40.75245,-73.9381,20
42065555,40.71523,-73.95908,10
42065564,40.70462,-74.01027,84
42065979,40.74792,-73.88802,97
42067285,40.63443,-74.09083,54
42068375,40.73733,-73.87851,79
42071342,40.73345,-73.98256,69
42071990,40.68476,-73.90836,32
42072428,40.77372,-73.94968,26
42073104,40.6744,-73.98003,28
42073285,40.76839,-73.87389,102
42073394,40.67028,-73.94488,58
42073495,40.74777,-73.98548,1
42073902,40.80099,-73.96361,6
42074095,40.85429,-73.93933,29
42074806,40.68311,-73.92504,3
42075734,40.64655,-73.96333,17
42076501,40.68336,-73.83759,131
42076859,40.7041,-73.95935,10
42082740,40.78376,-73.95099,26
42082948,40.65518,-73.93895,65
42084930,40.71079,-73.94928,10
42087581,40.66457,-73.95354,58
42088933,40.88264,-73.87125,66
42088954,40.6372,-73.90813,120
42089156,40.88085,-73.87056,66
42089739,40.73997,-73.92622,40
42092410,40.69291,-73.93435,3
42092527,40.74236,-73.99084,50
42092776,40.79343,-73.96787,6
42094258,40.81017,-73.95553,46
42094751,40.67379,-73.9631,27
42094821,40.77294,-73.96144,26
42095151,40.68382,-73.96977,12
42095533,40.69781,-73.92945,32
42096276,40.77884,-73.97732,6
42096451,40.74126,-73.78735,151
42096534,40.6382,-73.90927,120
42096541,40.6376,-73.91129,120
42097281,40.68158,-73.92701,3
42097533,40.74616,-73.99155,22
42097980,40.75128,-73.86799,97
42098099,40.7255,-73.98486,15
42098254,40.79624,-73.94837,11
42098504,40.74693,-73.99065,22
42098900,40.73199,-73.89954,89
42099788,40.89192,-73.85649,141
42099961,40.89147,-73.85726,141
42100414,40.59855,-73.75848,154
42100581,40.68165,-73.99364,33
42100726,40.71184,-74.01535,99
42100811,40.68495,-73.9265,3
42101292,40.7706,-73.95395,26
42101442,40.70236,-73.91656,32
42105544,40.69016,-73.92393,3
42106453,40.74523,-73.90774,30
42108441,40.86288,-73.84357,174
42109353,40.65297,-73.95485,17
42109614,40.74423,-73.97637,24
42110436,40.82118,-73.95631,16
42111081,40.68769,-73.98246,39
42111409,40.74588,-73.99518,22
42111587,40.734,-73.98349,69
42112149,40.7346,-73.98569,69
42112271,40.7359,-73.98364,69
42112694,40.73418,-73.98429,69
42112792,40.74315,-73.92351,40
42113366,40.77917,-73.94678,26
42113651,40.80204,-73.94842,16
42114167,40.70414,-74.00943,84
42114192,40.75013,-73.93913,20
42115659,40.76907,-73.9209,55
42115999,40.82741,-73.94609,16
42116691,40.71093,-73.96893,10
42117196,40.715,-73.95264,10
42117258,40.79339,-73.84326,113
42120317,40.68983,-73.93086,3
42120475,40.76337,-73.99128,5
42120888,40.69088,-73.95441,3
42121015,40.77248,-73.92474,55
42121815,40.74553,-73.94606,20
42122831,40.76413,-73.96333,26
42122836,40.76336,-73.96128,26
42122839,40.76368,-73.96305,26
42122841,40.76391,-73.96211,26
42123302,40.70984,-73.96136,10
42124239,40.72051,-73.94305,23
42124437,40.77446,-73.90856,49
42124565,40.81146,-73.94419,16
42125595,40.76485,-73.96628,26
42126218,40.76867,-73.99032,5
42128082,40.83467,-73.91355,137
42129803,40.69161,-73.92846,3
42130726,40.75657,-73.99285,5
42132039,40.7243,-73.98191,15
42133129,40.64075,-73.98204,86
42133680,40.71279,-73.99889,114
42133768,40.89717,-73.8449,141
42134520,40.72781,-73.98719,15
42134605,40.71315,-73.9986,114
42135718,40.77653,-73.95259,26
42137211,40.739,-73.98393,69
42137790,40.72691,-73.83028,146
42137992,40.72392,-73.98793,15
42138758,40.74952,-73.93825,20
42141301,40.79866,-73.95976,6
42141449,40.74447,-73.97909,24
42141480,40.76377,-73.98855,5
42141657,40.6817,-73.90881,3
42141925,40.69385,-73.93301,3
42142264,40.77948,-73.94813,26
42142497,40.75325,-73.99409,5
42143618,40.71292,-73.99522,100
42147762,40.76294,-73.9599,26
42149370,40.64423,-73.98491,86
42151482,40.73386,-73.95959,23
42151717,40.6872,-73.95923,3
42152029,40.70973,-73.95046,10
42153068,40.71898,-73.96011,10
42153254,40.68974,-73.91467,32
42153536,40.71807,-73.98912,18
42154275,40.76509,-73.97783,1
42154630,40.68398,-73.95227,3
42155009,40.69529,-73.90258,44
42155726,40.75243,-73.92612,20
42156086,40.7663,-73.99343,5
42156206,40.72821,-73.99991,52
42156533,40.8802,-73.90684,60
42156706,40.74405,-73.97216,64
42156779,40.7035,-73.92122,32
42157848,40.71521,-73.99111,7
42158189,40.76341,-73.99052,5
42158385,40.71695,-73.99091,7
42158401,40.71678,-73.95501,10
42158612,40.6413,-73.95209,17
42158643,40.80141,-73.94184,11
42158833,40.77123,-73.9641,26
42159333,40.67958,-73.95547,3
42159545,40.68249,-73.85365,131
42160136,40.73678,-73.88285,79
42160230,40.63815,-74.08614,41
42160622,40.71733,-73.83316,63
42161259,40.89835,-73.85043,141
42161973,40.69174,-73.75593,82
42162363,40.75799,-73.99167,5
42166054,40.76351,-73.98692,5
42169326,40.64789,-73.93169,65
42169849,40.67122,-73.89013,71
42171092,40.65897,-73.83208,186
42173483,40.70883,-73.94762,10
42174032,40.74966,-73.8738,97
42175261,40.72654,-74.00271,36
42175448,40.82165,-73.94442,16
42175851,40.76597,-73.87569,102
42176500,40.64804,-73.91921,65
42176736,40.76207,-73.98678,5
42177400,40.68901,-73.92798,3
42178947,40.74862,-73.98436,1
42179145,40.68443,-73.92675,3
42179684,40.70409,-73.85489,63
42179773,40.66142,-73.74083,182
42180684,40.7708,-73.94882,26
42180694,40.70008,-73.92108,32
42181379,40.58105,-73.95731,80
42182114,40.64379,-74.00651,4
42182167,40.64479,-74.00487,4
42182307,40.64357,-74.00534,4
42182349,40.64335,-74.00622,4
42182383,40.64385,-74.00688,4
42182416,40.64481,-74.00619,4
42182460,40.64338,-74.00519,4
42182490,40.64541,-74.00635,4
42183442,40.65646,-73.72829,182
42185710,40.76382,-73.96225,26
42191225,40.64607,-73.94958,65
42193393,40.72781,-74.00279,36
42194646,40.60038,-73.95765,73
42194736,40.7283,-73.98198,15
42195148,40.73857,-73.98019,24
42195727,40.74133,-73.88878,79
42196417,40.76428,-73.98319,1
42196666,40.85063,-73.93696,29
42196907,40.76598,-73.99449,5
42197478,40.75199,-73.98588,1
42198380,40.67776,-74.00242,59
42198469,40.71147,-73.99883,100
42198552,40.73361,-74.00165,8
42198593,40.72439,-73.95319,23
42199814,40.80242,-73.95796,16
42201112,40.75582,-73.98477,72
42202244,40.72925,-73.98839,15
42202440,40.75407,-73.99316,5
42203064,40.75538,-73.9936,5
42203409,40.77316,-73.92567,55
42204813,40.70288,-73.92773,32
42205197,40.68037,-73.83798,131
42205519,40.77118,-73.98005,6
42205913,40.75315,-73.93347,20
42205919,40.71377,-73.94774,10
42206256,40.73852,-73.98057,24
42206279,40.76189,-73.96214,26
42206628,40.73012,-73.97687,126
42206695,40.63824,-73.89908,120
42207141,40.69886,-73.92935,32
42207142,40.70988,-73.94576,10
42207528,40.74124,-73.88979,79
42214303,40.69051,-73.85313,123
42215473,40.85435,-73.90959,67
42216825,40.68781,-73.92434,3
42218618,40.72983,-74.003,8
42219713,40.79,-73.97447,6
42220001,40.59871,-73.9579,73
42220146,40.59896,-73.95849,73
42220178,40.86001,-73.90402,67
42221381,40.76629,-73.98875,5
42223150,40.85156,-73.92936,29
42223418,40.74366,-73.98063,24
42223726,40.74199,-73.98422,1
42224411,40.68742,-73.91803,32
42225746,40.78585,-73.96933,6
42226961,40.68138,-73.91588,3
42227393,40.78348,-73.95796,26
42227632,40.74921,-73.98,64
42228119,40.68947,-73.90762,32
42228268,40.78689,-73.96871,6
42229211,40.6754,-73.95995,58
42229240,40.629,-73.89893,120
42230885,40.73269,-73.95992,23
42233237,40.71106,-73.96515,10
42233645,40.66931,-73.77845,21
42238751,40.77166,-73.95619,26
42241896,40.70788,-74.00171,84
42242701,40.72353,-73.94666,23
42243006,40.70053,-73.92643,32
42244519,40.75893,-73.92356,55
42245079,40.74637,-73.97923,64
42245107,40.74652,-73.97902,64
42247636,40.82982,-73.89119,205
42247763,40.64589,-74.01733,4
42248312,40.69501,-73.90956,32
42249658,40.75472,-73.99417,5
42249744,40.67017,-73.97817,28
42249776,40.74456,-73.97178,64
42250209,40.77604,-73.95587,26
42251202,40.62753,-73.96024,142
42251380,40.68975,-73.90813,32
42251657,40.78996,-73.94522,11
42254052,40.68393,-73.97595,12
42257616,40.89072,-73.85601,141
42257733,40.76238,-73.9899,5
42259467,40.75947,-73.98951,5
42259768,40.75972,-73.99025,5
42260015,40.75943,-73.98952,5
42265787,40.80024,-73.95533,16
42266805,40.6779,-73.92272,3
42268120,40.70537,-74.00742,84
42270013,40.74983,-73.99587,22
42270478,40.74625,-73.99747,22
42271050,40.80388,-73.9584,46
42272586,40.7396,-73.98011,24
42273545,40.66148,-73.9547,19
42274209,40.77509,-73.95314,26
42274546,40.82662,-73.94293,16
42274866,40.86717,-73.92682,14
42275067,40.85739,-73.88533,175
42277437,40.75841,-73.92847,20
42277658,40.71473,-73.98896,18
42278442,40.71371,-73.9416,10
42279170,40.72127,-73.99941,36
42279171,40.7161,-73.99518,7
42280358,40.69553,-73.80488,21
42280649,40.68455,-73.93052,3
42280727,40.63763,-73.95048,65
42280767,40.636,-73.94905,65
42284104,40.8428,-73.94238,29
42284609,40.70614,-73.74356,61
42288775,40.70461,-74.00849,84
42289444,40.70219,-73.92336,32
42289470,40.70117,-73.92239,32
42289487,40.70048,-73.92542,32
42289488,40.71026,-73.96288,10
42289505,40.69981,-73.92193,32
42289524,40.70059,-73.92299,32
42289549,40.69847,-73.92851,32
42289754,40.7201,-73.8114,146
42289806,40.66515,-73.99674,4
42290675,40.71031,-73.95434,10
42291032,40.66394,-73.99484,4
42291751,40.75124,-73.97311,1
42294096,40.76305,-73.98501,72
42294377,40.75748,-73.99185,5
42294484,40.67708,-73.96219,58
42294493,40.75895,-73.99171,5
42294687,40.76342,-73.98482,72
42295052,40.69774,-73.76874,82
42298016,40.71869,-73.99541,53
42298577,40.75912,-73.97147,1
42303747,40.67284,-73.88773,71
42303999,40.76822,-73.96685,26
42307209,40.67292,-73.88843,71
42311352,40.75875,-73.87477,102
42311578,40.68127,-73.99927,33
42312883,40.71363,-73.9556,10
42313135,40.63216,-73.95031,17
42313819,40.70831,-73.94097,10
42314863,40.72977,-73.81842,146
42314880,40.76219,-73.99006,5
42315953,40.88363,-73.86298,200
42316455,40.71006,-73.9623,10
42317621,40.70477,-73.92045,32
42319211,40.7645,-73.98915,5
42321518,40.76265,-73.96594,26
42322230,40.75462,-73.87606,97
42322678,40.82278,-73.94095,16
42325412,40.76117,-73.99795,5
42325919,40.70749,-73.74388,61
42326187,40.73337,-73.95551,23
42326667,40.68765,-73.83989,131
42326675,40.71346,-73.98875,18
42327095,40.71278,-73.98725,18
42327227,40.71405,-73.98726,18
42329085,40.81639,-73.93585,16
42330716,40.71139,-74.00801,84
42331061,40.76464,-73.92509,55
42332658,40.71136,-73.99727,100
42333392,40.69203,-73.92853,3
42333605,40.70774,-73.94657,10
42334534,40.71918,-73.98713,18
42334852,40.68998,-73.92986,3
42334987,40.69072,-73.93038,3
42335115,40.68986,-73.92929,3
42336253,40.67655,-73.90884,3
42336485,40.7278,-73.75124,61
42336538,40.72624,-74.00299,36
42337079,40.80315,-73.94996,16
42338062,40.80838,-73.95175,16
42343069,40.74235,-73.98193,24
42344532,40.7414,-73.98227,24
42346667,40.87554,-73.87319,133
42346774,40.72007,-73.96016,10
42348094,40.76085,-73.98654,72
42354477,40.74307,-73.97172,64
42354720,40.68626,-73.9956,37
42354992,40.70648,-73.79831,21
42356174,40.87807,-73.84564,121
42356547,40.64161,-74.07961,41
